Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
ETH,2018-02-08,806.536,818.069,845.086,791.297
ETH,2018-02-09,899.807,806.536,906.034,799.258
ETH,2018-02-10,818.451,898.581,913.346,813.108
ETH,2018-02-11,847.771,818.451,854.143,791.012
ETH,2018-02-12,852.951,847.771,875.204,839.282
ETH,2018-02-13,852.05,852.951,854.46,829.191
ETH,2018-02-14,937.988,852.05,937.988,852.05
ETH,2018-02-15,931.282,939.233,951.342,915.184
ETH,2018-02-16,966.12,929.444,967.44,919.165
ETH,2018-02-17,958.569,966.12,982.933,958.569
ETH,2018-02-18,933.128,959.883,961.767,915.445
ETH,2018-02-19,953.288,933.838,957.777,928.933
ETH,2018-02-20,884.42,951.824,965.265,878.328
ETH,2018-02-21,860.26,883.342,902.699,830.563
ETH,2018-02-22,846.845,863.121,875.926,794.791
ETH,2018-02-23,875.513,845.224,886.318,837.593
ETH,2018-02-24,844.86,875.11,876.572,818.55
ETH,2018-02-25,856.866,845.5,860.975,823.114
ETH,2018-02-26,876.038,855.432,880.392,842.319
ETH,2018-02-27,888.402,876.234,896.259,872.528
ETH,2018-02-28,860.857,887.7,889.012,851.92
ETH,2018-03-01,873.699,860.629,880.302,860.239
ETH,2018-03-02,864.679,872.956,876.064,852.422
ETH,2018-03-03,848.463,864.818,868.299,847.193
ETH,2018-03-04,868.916,849.426,868.917,840.28
ETH,2018-03-05,847.965,868.916,869.92,840.741
ETH,2018-03-06,813.011,848.478,852.143,809.931
ETH,2018-03-07,744.534,813,814.252,726.547
ETH,2018-03-08,664.342,744.861,773.767,662.125
ETH,2018-03-09,738.324,664.839,748.031,648.107
ETH,2018-03-10,685.044,737.501,744.443,668.123
ETH,2018-03-11,716.613,684.448,735.831,683.445
ETH,2018-03-12,695.532,716.098,742.514,683.268
ETH,2018-03-13,701.269,696.112,713.735,682.35
ETH,2018-03-14,591.096,701.027,701.027,579.505
ETH,2018-03-15,600.368,590.825,620.616,579.512
ETH,2018-03-16,597.817,599.396,623.168,594.565
ETH,2018-03-17,521.624,598.368,609.151,510.997
ETH,2018-03-18,530.252,521.033,556.235,460.088
ETH,2018-03-19,555.856,528.545,558.1,519.123
ETH,2018-03-20,564.488,556.172,567.09,521.204
ETH,2018-03-21,572.542,567.941,589.607,550.572
ETH,2018-03-22,517.185,571.339,572.87,513.306
ETH,2018-03-23,541.707,516.692,545.382,512.127
ETH,2018-03-24,521.724,541.011,545.041,517.24
ETH,2018-03-25,523.52,522.231,535.821,515.659
ETH,2018-03-26,463.19,523.022,524.238,463.19
ETH,2018-03-27,450.538,462.14,471.031,444.861
ETH,2018-03-28,443.373,450.991,466.211,443.373
ETH,2018-03-29,378.868,442.729,442.729,368.778
ETH,2018-03-30,411.018,379.093,418.468,368.633
ETH,2018-03-31,396.412,409.774,412.837,392.953
ETH,2018-04-01,383.916,396.313,397.334,363.805
ETH,2018-04-02,391.748,384.774,395.171,380.376
ETH,2018-04-03,405.765,391.986,418.968,391.986
ETH,2018-04-04,373.281,404.837,408.69,369.816
ETH,2018-04-05,379.748,375.726,387.716,375.628
ETH,2018-04-06,380.796,380.199,381.437,366.911
ETH,2018-04-07,387.714,381.17,393.059,379.189
ETH,2018-04-08,409.585,387.916,412.393,387.182
ETH,2018-04-09,399.745,409.752,429.251,390.61
ETH,2018-04-10,413.486,399.854,417.725,393.879
ETH,2018-04-11,435.394,413.051,437.166,412.471
ETH,2018-04-12,489.661,435.551,498.335,417.413
ETH,2018-04-13,506.973,489.057,526.47,484.004
ETH,2018-04-14,509.939,507.672,515.239,488.279
ETH,2018-04-15,517.333,510.413,534.197,508.581
ETH,2018-04-16,506.427,517.118,518.303,500.25
ETH,2018-04-17,506.94,507.185,518.031,502.564
ETH,2018-04-18,534.342,506.978,535.63,506.072
ETH,2018-04-19,573.796,534.119,583.994,529.479
ETH,2018-04-20,609.413,574.361,618.715,560.283
ETH,2018-04-21,602.142,608.63,621.888,578.55
ETH,2018-04-22,634.939,601.577,640.767,601.067
ETH,2018-04-23,667.432,634.826,669.105,630.682
ETH,2018-04-24,683.127,667.645,708.875,667.345
ETH,2018-04-25,618.484,678.705,678.705,600.212
ETH,2018-04-26,655.692,618.753,663.181,618.385
ETH,2018-04-27,663.8,655.14,684.868,644.646
ETH,2018-04-28,693.961,665.489,697.756,665.151
ETH,2018-04-29,687.262,694.277,695.386,670.513
ETH,2018-04-30,646.964,686.07,691.233,637.54
ETH,2018-05-01,671.417,645.906,677.109,644.344
ETH,2018-05-02,717.994,672.698,717.994,671.149
ETH,2018-05-03,772.539,718.103,784.341,709.831
ETH,2018-05-04,801.875,772.333,803.746,770.818
ETH,2018-05-05,827.905,801.486,835.057,799.815
ETH,2018-05-06,753.517,827.731,827.731,747.25
ETH,2018-05-07,769.821,754.131,774.249,710.178
ETH,2018-05-08,727.918,770.301,770.812,724.574
ETH,2018-05-09,757.211,725.545,759.793,718.472
ETH,2018-05-10,732.901,756.989,766.748,722.552
ETH,2018-05-11,679.977,732.083,736.977,669.825
ETH,2018-05-12,684.785,679.792,691.411,644.066
ETH,2018-05-13,703.981,685.107,741.312,675.319
ETH,2018-05-14,729.895,705.49,742.17,695.792
ETH,2018-05-15,687.973,729.275,739.052,682.541
ETH,2018-05-16,713.386,687.378,718.833,684.308
ETH,2018-05-17,673.3,713.559,713.941,663.809
ETH,2018-05-18,695.009,673.546,695.594,671.915
ETH,2018-05-19,706.022,695.888,715.578,686.791
ETH,2018-05-20,713.5,704.827,723.753,704.291
ETH,2018-05-21,690.107,713.5,719.278,687.044
ETH,2018-05-22,644.311,690.326,698.403,632.599
ETH,2018-05-23,595.5972994169,644.205,646.095,567.3865106405
ETH,2018-05-24,601.6164346697,595.6055545482,610.818,555.8050753972
ETH,2018-05-25,585.7910357653,601.6164901693,617.186,569.5399996437
ETH,2018-05-26,580.6514361072,585.7622950105,606.175,576.0402940069
ETH,2018-05-27,570.9259435238,580.6512812564,591.4603120445,558.6254361033
ETH,2018-05-28,525.180739867,570.8590320665,575.956,507.8140450374
ETH,2018-05-29,568.5415692916,525.180685639,585.0656840741,514.7569642586
ETH,2018-05-30,562.1821832387,568.541569263,575.3873252326,541.8267639429
ETH,2018-05-31,570.8657402335,579.7141096093,583.9069974537,566.4012732603
ETH,2018-06-01,577.2573642753,576.0752236022,585.5363155886,562.2638804429
ETH,2018-06-02,591.3811228987,576.4815096617,597.747635846,571.2424852751
ETH,2018-06-03,618.302766984,589.8627466326,627.7154530508,589.3547244395
ETH,2018-06-04,591.5490748688,618.2343395883,625.1332385297,579.8021361743
ETH,2018-06-05,607.829422969,591.5490751141,613.9521870515,576.5613802157
ETH,2018-06-06,606.18,607.6,612.3695593687,567.5285925857
ETH,2018-06-07,603.56,606.18,616.62,595.02
ETH,2018-06-08,598.59,603.56,607,592.69
ETH,2018-06-09,593.41,598.59,608,591.84
ETH,2018-06-10,525.24,593.41,593.41,505.2
ETH,2018-06-11,524.0590803089,511.5615688902,524.8697272945,510.9377794803
ETH,2018-06-12,489.9241163782,530.7786837369,537.6389932638,486.6559693245
ETH,2018-06-13,475.9563346534,489.923470783,501.1681451701,450.7542755398
ETH,2018-06-14,512.9190714243,475.5878042643,522.6306856787,461.8981273461
ETH,2018-06-15,488.3687530754,516.7507828845,520.0761180243,486.4372745313
ETH,2018-06-16,500.0207312648,488.3688244394,502.2815663993,483.9860360934
ETH,2018-06-17,498.8184644134,496.4411408089,506.9781327999,493.8980481817
ETH,2018-06-18,516.891022304,496.4476116683,521.5391256945,487.6635544901
ETH,2018-06-19,534.7978410611,516.9677209882,543.430151237,514.3518719926
ETH,2018-06-20,534.2355789211,535.5706357968,538.9510421004,517.1875163138
ETH,2018-06-21,524.5293003277,535.3268278379,541.0882148241,520.3566254537
ETH,2018-06-22,470.3616439163,524.5268059165,524.532449811,459.4532097128
ETH,2018-06-23,477.9411746919,469.1936167675,480.0134846837,450.0692789274
ETH,2018-06-24,462.3994712627,477.9640502753,477.9640521629,437.1716051473
ETH,2018-06-25,459.0803912446,463.7088698135,466.310965111,448.8502318201
ETH,2018-06-26,436.0422349966,459.698842697,460.9761399707,433.993319483
ETH,2018-06-27,434.7699917413,437.2443227168,441.5424188504,416.5961617703
ETH,2018-06-28,421.966667221,434.8822936628,442.5593933712,420.0944679972
ETH,2018-06-29,429.1666216748,422.1236940282,430.5235998958,400.2496339339
ETH,2018-06-30,431.3976062845,428.7268443991,455.0066353264,422.3135480878
ETH,2018-07-01,440.7371841041,437.3199168414,455.1000879239,424.6658173211
ETH,2018-07-02,469.0499410871,440.7354998908,476.0864972062,434.9051020462
ETH,2018-07-03,444.4693275117,467.3425524708,482.3610387043,443.7309813423
ETH,2018-07-04,400.6601286801,443.1781179056,479.8307173272,398.0929951549
ETH,2018-07-05,467.6379308478,400.6602053743,472.4024692749,366.1234431866
ETH,2018-07-06,469.3,467.35,474.99,451.69
ETH,2018-07-07,468.514072072,468.2244216625,472.9963412641,459.7077960792
ETH,2018-07-08,490.2092957324,468.5819489641,494.8179250675,467.6026454107
ETH,2018-07-09,476.6778611528,490.2092957248,490.2098722363,472.694916784
ETH,2018-07-10,437.805169228,477.0675978998,478.4279586416,429.0429491115
ETH,2018-07-11,440.6431414419,432.2055234252,447.9718494857,425.0363902602
ETH,2018-07-12,424.2814103573,444.8302130218,445.0192897173,423.1055558304
ETH,2018-07-13,432.8,430.57,442.4597617974,424.94
ETH,2018-07-14,433.4045741942,433.9656692594,439.9205816107,428.8062537391
ETH,2018-07-15,449.8275290499,433.510211555,455.3552542148,431.1869291639
ETH,2018-07-16,475.4163206341,449.867662028,479.8723849748,444.7992656606
ETH,2018-07-17,499.6780591979,479.68072629,510.0291468777,465.9895714743
ETH,2018-07-18,480.6790498918,499.6777023155,514.5040939704,469.9111607575
ETH,2018-07-19,469.2643809001,480.6786072097,483.6858506468,462.7199589549
ETH,2018-07-20,450.1085443907,469.2645719894,471.9068600051,440.9853759136
ETH,2018-07-21,464.1531628749,450.1374858137,468.9558877695,442.0350847913
ETH,2018-07-22,457.9176405882,464.4453852906,472.2295587126,454.588845978
ETH,2018-07-23,450.5578226964,457.7700250646,469.9706328068,448.0036714392
ETH,2018-07-24,476.8981974596,450.5396311039,484.2197737623,447.5288170407
ETH,2018-07-25,475.1970812708,475.9993795137,485.2349191643,464.4126825048
ETH,2018-07-26,462.6938103929,475.5910345179,484.9525918734,462.07063862
ETH,2018-07-27,472.4247446194,462.8697213898,473.8373156603,456.9783915043
ETH,2018-07-28,466.8324427201,469.4606846745,471.9852430984,461.0283575715
ETH,2018-07-29,465.7744994905,466.7854089617,471.8536875399,461.6855438089
ETH,2018-07-30,455.5215743169,466.3782722412,469.2795858379,446.4605836941
ETH,2018-07-31,430.6546991207,455.521442447,458.2524242177,428.022951747
ETH,2018-08-01,420.8337079345,432.2940800109,434.9427153595,407.6494871823
ETH,2018-08-02,411.5598612263,420.9586629968,425.043196053,408.0267500783
ETH,2018-08-03,417.4339014932,410.9269844312,420.9480146944,398.0176307729
ETH,2018-08-04,415.409666097,417.4151233329,419.7346985162,414.5422870611
ETH,2018-08-05,415.6028997435,415.4160947251,415.6851910178,415.1931818131
ETH,2018-08-06,415.3476442224,415.6029857584,415.6749394133,415.3123853906
ETH,2018-08-07,380.4379760252,415.3475498017,415.6036516207,369.8729125215
ETH,2018-08-08,366.8881165028,378.4364370163,380.490726016,365.1508457728
ETH,2018-08-09,367.5968490141,366.9128388512,367.6078101934,366.8481829858
ETH,2018-08-10,328.7843935286,367.5956694326,367.5973192326,311.0661492003
ETH,2018-08-11,327.1062374846,326.535115379,327.283285106,304.572445571
ETH,2018-08-12,319.3901245526,327.1174434097,330.0925971568,313.8438955295
ETH,2018-08-13,283.9345146854,319.3901284918,322.0859351153,280.9548712534
ETH,2018-08-14,266.2161520793,283.6826055618,285.4564463441,250.4081599499
ETH,2018-08-15,286.4645935164,278.3864111981,305.0471730359,277.6366248671
ETH,2018-08-16,285.2719982465,286.4643642768,298.5543095989,277.1662898183
ETH,2018-08-17,315.4903177433,285.9719954091,317.9791867984,283.0428734058
ETH,2018-08-18,295.2530912283,315.1321628593,321.4708061093,281.3943864609
ETH,2018-08-19,301.369062807,294.1802386622,306.9553313407,288.7779957608
ETH,2018-08-20,273.7707154622,301.3690675692,304.0556763092,269.8468445042
ETH,2018-08-21,280.3396657577,270.5603643117,285.7924613214,269.7605038165
ETH,2018-08-22,269.0130144456,280.339917029,298.5367675475,260.0258162942
ETH,2018-08-23,275.1806303558,270.7733758237,279.9958887958,268.2458537011
ETH,2018-08-24,280.5280263337,276.1890060055,282.8764550478,270.035418463
ETH,2018-08-25,278.8828360468,280.8073669508,282.4929599143,276.1754225666
ETH,2018-08-26,273.4441078889,278.8829999265,280.5472333696,269.3220047996
ETH,2018-08-27,280.0060814172,274.3541913242,280.0060814172,271.5359030788
ETH,2018-08-28,296.4874528751,279.9886660018,296.7295968824,279.9886660018
ETH,2018-08-29,290.7130769489,295.5506916833,297.3731180132,284.1048102448
ETH,2018-08-30,283.753376258,288.7171022226,290.8270860666,272.4200433601
ETH,2018-08-31,282.2526879744,283.7534621516,285.0744296812,276.7690786605
ETH,2018-09-01,295.2665416207,282.2526879321,302.009939631,281.3777365685
ETH,2018-09-02,293.115463367,295.2664415573,299.1322692715,289.5806111151
ETH,2018-09-03,288.8294570765,293.0773285691,296.4932233907,286.0083272268
ETH,2018-09-04,285.701705775,288.9910976683,292.5939912725,282.8331277894
ETH,2018-09-05,241.4980125068,285.4250730045,287.9016066191,238.9544646166
ETH,2018-09-06,227.103072334,241.4886514756,243.4368212007,211.0868128784
ETH,2018-09-07,215.9792155064,229.7747614775,234.5960754046,213.7322235039
ETH,2018-09-08,194.9635634125,215.9775888366,219.9909919087,190.0956062616
ETH,2018-09-09,194.5894182182,196.9580660214,208.6922787044,185.203527345
ETH,2018-09-10,192.4379873364,194.5893824953,203.0866045199,187.0485448604
ETH,2018-09-11,191.7467556707,192.4440646133,192.6320088172,191.3404578492
ETH,2018-09-12,191.5202628749,191.7384359959,191.7920568811,190.4048233526
ETH,2018-09-13,193.7431873729,191.4901793498,194.0032521113,191.4901793498
ETH,2018-09-14,194.4848771556,193.7433015589,195.5338958974,193.3505957964
ETH,2018-09-15,194.1911408347,193.8285289936,194.7910031179,193.6088107276
ETH,2018-09-16,193.7440122019,194.0915120575,194.4076603852,193.2319441534
ETH,2018-09-17,192.535807699,193.7440971106,194.0707182371,192.2313845999
ETH,2018-09-18,193.4390728514,192.5358475845,194.3054535304,192.4358596646
ETH,2018-09-19,193.3880219311,193.2698534237,193.6527720668,192.5314642223
ETH,2018-09-20,194.2575300223,209.81,227.34,192.7545791236
ETH,2018-09-21,198.1301306828,194.2575299628,199.6141855497,194.1917548042
ETH,2018-09-22,194.3920142082,198.129660364,198.4049979494,194.3672840041
ETH,2018-09-23,194.4580940691,194.3920119693,194.6215500737,194.1798966526
ETH,2018-09-24,221.7447446566,194.4575893092,237.2780841927,193.9770359804
ETH,2018-09-25,209.3312467026,221.7448637836,222.3515859087,203.8025954908
ETH,2018-09-26,217.8791005664,209.330909643,222.7647469506,208.5145619004
ETH,2018-09-27,228.9911605358,217.879163111,233.9762069527,210.1777074496
ETH,2018-09-28,217.3480244747,228.9820056416,233.9563622658,215.418656151
ETH,2018-09-29,231.3067010223,217.3483147307,237.6593973673,213.9182590785
ETH,2018-09-30,232.9504450301,231.3066380331,238.6778134049,226.8280979095
ETH,2018-10-01,230.3961794521,233.0073175406,233.5313864718,225.025497853
ETH,2018-10-02,227.7244628763,226.5259802475,228.5818862766,226.1335539277
ETH,2018-10-03,219.0852600209,227.9781047614,227.9788672504,216.5124149507
ETH,2018-10-04,222.7394807648,220.5890442713,227.2909011319,219.8262210351
ETH,2018-10-05,227.740911833,222.7395490812,231.5448591467,219.7397997727
ETH,2018-10-06,225.0935628821,227.8181831497,229.3727101061,223.3643157375
ETH,2018-10-07,224.7099626862,225.0935561249,226.3567550747,221.9933440395
ETH,2018-10-08,229.6834779016,226.1428229427,231.6071981781,224.193541353
ETH,2018-10-09,228.6631765361,229.6834779041,230.5776104251,226.5198154383
ETH,2018-10-10,226.0829829736,228.6629829801,228.8487381703,224.2000094725
ETH,2018-10-11,198.9386008259,226.5722951704,226.6335246688,195.9653566323
ETH,2018-10-12,197.1067154738,198.9379829245,201.2919165115,188.8850137092
ETH,2018-10-13,201.4179528267,197.1065619285,202.6971152436,196.3478207127
ETH,2018-10-14,199.7879795361,201.3367069532,203.5854254351,198.1387234243
ETH,2018-10-15,213.3377842254,196.9117634144,238.7821940729,194.6728248958
ETH,2018-10-16,213.212611546,213.3378687809,219.6303881466,211.512737749
ETH,2018-10-17,203.7579404891,213.2124229494,216.8762491326,202.9240180809
ETH,2018-10-18,198.4931996542,203.8031121459,206.652964353,196.8088499642
ETH,2018-10-19,200.2083265588,198.4931996943,202.0361442234,197.0239431426
ETH,2018-10-20,202.7111077166,199.795004228,204.5144032065,198.7751064627
ETH,2018-10-21,201.969763153,202.3706867172,205.5107637233,201.8536654146
ETH,2018-10-22,200.9975754034,201.9697943915,203.0402448123,199.4490051208
ETH,2018-10-23,201.1292118212,201.0158811127,202.4940837709,197.7702609521
ETH,2018-10-24,200.4194894172,201.1425450396,202.3503080616,200.3892188811
ETH,2018-10-25,200.2399670654,200.5464758419,200.9603910417,198.3299212808
ETH,2018-10-26,200.1886815713,200.2124856931,204.3263485043,198.7070196478
ETH,2018-10-27,202.2917698774,200.2105250213,202.4524760504,200.0066510443
ETH,2018-10-28,202.7953464587,202.4160163127,203.5713610735,201.4898074293
ETH,2018-10-29,194.8325477753,203.1788494332,203.4123377958,191.7326567709
ETH,2018-10-30,195.6592733457,194.8167596256,196.7299371077,193.8500694826
ETH,2018-10-31,197.0437899669,195.6232280812,201.0498093104,191.997831672
ETH,2018-11-01,197.612072747,197.0173972922,199.10389813,196.1866602703
ETH,2018-11-02,200.2366084655,197.6045108843,202.108712636,197.550736933
ETH,2018-11-03,198.8207892263,200.0975344471,200.3921752497,197.4171043392
ETH,2018-11-04,208.8782947769,198.8230192827,217.0233341256,197.6643252445
ETH,2018-11-05,208.1085442238,208.8783482232,211.3735204106,205.4973262622
ETH,2018-11-06,217.0567250638,208.2853320487,218.2208761615,206.6812561174
ETH,2018-11-07,217.3580436845,217.0471092956,222.7811798668,215.2735181573
ETH,2018-11-08,211.5763539514,217.0699724989,218.6553370558,210.5914278588
ETH,2018-11-09,208.4317284318,211.57593733,213.1839261125,206.9690020442
ETH,2018-11-10,211.8943565057,208.3995708199,213.0927244749,208.0938402948
ETH,2018-11-11,208.7611235886,211.0099338298,211.8852580681,207.2667666431
ETH,2018-11-12,208.5602523866,210.7339958284,211.9604406773,207.1080151707
ETH,2018-11-13,204.0936777732,208.5605907593,209.0936663392,202.9688278035
ETH,2018-11-14,175.0018497825,204.0655348309,204.9560530272,169.958310927
ETH,2018-11-15,176.533829501,175.0102221517,180.9357014241,166.6484852528
ETH,2018-11-16,170.9644972963,179.3223967469,179.7508631458,170.0340649326
ETH,2018-11-17,172.4227590972,173.0264027568,174.806830636,171.1658317983
ETH,2018-11-18,174.2842340043,172.4072191816,179.6217579105,172.2452073034
ETH,2018-11-19,146.5471692079,174.2842246183,176.6941822427,142.5248828847
ETH,2018-11-20,125.7555887987,145.4402680489,149.9308201989,120.612173729
ETH,2018-11-21,133.2821790424,128.1980513562,137.4864008163,122.2559953247
ETH,2018-11-22,128.1883998952,133.2389623706,136.4927468009,126.8352930578
ETH,2018-11-23,122.6725869153,128.1883847113,128.2918743532,116.7809325888
ETH,2018-11-24,110.0448362641,122.6687730218,126.073782103,108.5709409657
ETH,2018-11-25,114.1145073904,111.2224859856,118.4747263313,98.8005450446
ETH,2018-11-26,104.3975845619,114.1155443288,116.7931259144,103.2724790231
ETH,2018-11-27,110.2687594118,104.3995032889,111.1176147175,99.8519402474
ETH,2018-11-28,120.0311165884,110.2603759407,125.2017907996,108.00830504
ETH,2018-11-29,116.0877313296,121.5909338037,122.699183964,113.3702996347
ETH,2018-11-30,111.4911436578,117.0061007658,119.0906502607,110.1265901239
ETH,2018-12-01,117.6414341561,111.5422555501,119.2767290118,110.3872293917
ETH,2018-12-02,115.4385357312,117.0862265027,119.3837999654,114.5406762758
ETH,2018-12-03,108.0357964093,115.4328903045,115.7958058699,105.2594212028
ETH,2018-12-04,109.0668852759,108.0424719194,112.634251442,104.9790879191
ETH,2018-12-05,102.1066862708,109.0694289338,109.6285923067,101.4832580808
ETH,2018-12-06,92.5781746424,100.717290325,103.2491783079,92.4778451338
ETH,2018-12-07,93.2753310638,92.5691517535,96.3946113496,81.3044061189
ETH,2018-12-08,92.1408924166,93.2807852963,97.3145744365,84.1461843586
ETH,2018-12-09,92.4155490003,92.1524039451,98.2558738561,88.1688792548
ETH,2018-12-10,89.5245565595,92.991211053,94.7607273148,87.6109307723
ETH,2018-12-11,87.3421124138,89.2753513071,90.8755626628,85.1833213503
ETH,2018-12-12,88.7092809197,87.3609890424,90.8018737305,86.0810973116
ETH,2018-12-13,84.5751741466,88.9325093486,90.2882988119,83.8093190404
ETH,2018-12-14,83.3684557711,84.5800546372,86.0019897826,81.253585495
ETH,2018-12-15,83.149241079,83.3681580223,84.26226343,81.1107216517
ETH,2018-12-16,84.2210360841,82.8957037523,86.5193730144,82.8770627186
ETH,2018-12-17,93.1424463897,83.9268838258,96.6885955281,83.5499134238
ETH,2018-12-18,95.3363720351,93.142201795,95.9548711901,91.6100267004
ETH,2018-12-19,100.4732858263,100.8824265099,107.8674178247,98.3515704948
ETH,2018-12-20,113.2408047469,100.4824039093,116.8050017627,98.6882191296
ETH,2018-12-21,107.772415961,113.2500361688,118.4808864802,105.4068103524
ETH,2018-12-22,112.9109053425,107.9724708075,114.9122721464,105.7809181835
ETH,2018-12-23,129.9295018896,112.9109072235,132.4904029854,112.8786136011
ETH,2018-12-24,140.9478190682,129.4358906278,158.4114026334,129.2662015221
ETH,2018-12-25,128.6329040252,139.0467683719,139.8665927049,122.1365481639
ETH,2018-12-26,130.7066628501,128.6478923497,136.3263767363,123.9157419065
ETH,2018-12-27,114.7827176299,130.4361856967,131.8499357973,113.9598580976
ETH,2018-12-28,133.4127405689,114.7797800124,137.6693494305,112.7574348631
ETH,2018-12-29,134.02,136.94,147.12,131.0313908246
ETH,2018-12-30,138.72,134.06,140.37,129.18
ETH,2018-12-31,131.3735701792,131.3086270129,131.5808613131,131.2770605477
ETH,2019-01-01,137.7276455527,131.5821186844,139.7195736705,130.20606412
ETH,2019-01-02,153.965635792,137.7276311709,155.1068019106,137.2237201768
ETH,2019-01-03,148.7968732927,153.9655469309,155.6874294734,144.7769438237
ETH,2019-01-04,152.8736310456,147.3248142402,155.5245700781,145.5341899702
ETH,2019-01-05,155.095360577,152.8733306126,159.9726505358,152.3269856907
ETH,2019-01-06,154.5808229532,154.1942338202,158.7781413884,148.7547336576
ETH,2019-01-07,149.6001646386,155.7205699189,156.843891018,96.6512947703
ETH,2019-01-08,148.9541572482,149.5236864541,152.6321400943,146.4878361941
ETH,2019-01-09,149.4467337191,148.5117914356,152.4764332315,147.9579900152
ETH,2019-01-10,126.5650300753,149.446667593,150.6208103157,121.6887333375
ETH,2019-01-11,123.5910350506,126.5371877814,128.8067577868,121.3556451374
ETH,2019-01-12,123.8033581291,123.6304859185,127.0693278771,122.8037322756
ETH,2019-01-13,114.944223904,124.3771182707,125.2036302344,113.1292871355
ETH,2019-01-14,128.0799992287,114.944209936,131.1185194846,114.2667117189
ETH,2019-01-15,118.5098661616,128.0801296234,130.0356931767,116.8963344775
ETH,2019-01-16,121.9013891834,118.5100791146,127.3818186236,118.3190122797
ETH,2019-01-17,121.6874460073,121.9623271169,123.2277154689,117.4122301281
ETH,2019-01-18,119.2001110172,121.7069500953,123.2127346406,118.0183862219
ETH,2019-01-19,123.5757733021,119.2001574637,125.6448549632,119.1326426989
ETH,2019-01-20,117.5549281201,123.0924412381,123.7254707041,115.9477572692
ETH,2019-01-21,115.7333685348,117.5546208111,118.1063765025,113.5182197825
ETH,2019-01-22,118.2059597956,115.7334620487,119.4316956735,111.5413688087
ETH,2019-01-23,116.3314966966,117.8343337585,118.8260131865,115.0576305392
ETH,2019-01-24,116.1124519087,116.5487895277,117.101297508,113.9071136174
ETH,2019-01-25,115.2563718932,116.4927724875,117.1356830427,114.3611699567
ETH,2019-01-26,115.243615305,115.2563656375,117.7671783066,114.8544639463
ETH,2019-01-27,112.6337304817,115.2438412381,115.6642687452,110.725584374
ETH,2019-01-28,105.0082800486,111.4585951733,112.3475301513,100.8689101548
ETH,2019-01-29,104.1371894495,105.4232294521,105.9885817649,102.2851845829
ETH,2019-01-30,107.571489859,104.1369390913,109.2572738536,102.9618628699
ETH,2019-01-31,106.1733014406,107.5141402595,109.946907928,104.8366869868
ETH,2019-02-01,106.1211666282,105.8107493721,106.7926356915,103.1805885389
ETH,2019-02-02,106.7283216447,106.1211677508,107.3488816606,105.1443238066
ETH,2019-02-03,106.0944999198,106.7092013309,110.1662270237,104.733603228
ETH,2019-02-04,106.240187899,106.033106874,107.9000538845,105.2332059991
ETH,2019-02-05,105.9936587395,106.2401433317,106.7151779357,105.2543571015
ETH,2019-02-06,103.9392120839,106.0126808628,106.3714783478,100.2281066932
ETH,2019-02-07,103.2855553044,103.2956520455,104.7116364742,102.7100567406
ETH,2019-02-08,116.4289744812,103.2859055186,122.1893147819,102.3980986452
ETH,2019-02-09,117.8487110475,117.9527024801,119.8365281452,116.3853593852
ETH,2019-02-10,120.3541791033,117.8486112438,121.1527323086,114.8131007264
ETH,2019-02-11,119.8905690818,120.3544952798,124.6101955719,118.2158464709
ETH,2019-02-12,120.2123398038,119.9000600182,122.3045379321,117.0696381076
ETH,2019-02-13,120.4059778238,120.9543782342,124.9783440393,119.5683735057
ETH,2019-02-14,119.8093874507,120.4345756936,123.0146428311,119.0710362354
ETH,2019-02-15,120.2850568135,119.2897881336,122.9850158772,119.0954876139
ETH,2019-02-16,122.2792164967,120.2816440732,123.4070221186,120.1800621406
ETH,2019-02-17,132.0913764116,122.2830339132,132.5506291018,121.4280412984
ETH,2019-02-18,142.6179951418,132.0833333326,146.9166314182,131.1529605356
ETH,2019-02-19,144.1606665703,144.3135748655,148.8948454943,142.4677219988
ETH,2019-02-20,145.5482540169,144.1319613327,147.1164350201,139.467396243
ETH,2019-02-21,142.8699894413,145.5498059249,148.1926589608,141.7698535895
ETH,2019-02-22,146.6658011571,144.2710961817,147.2431931097,142.4787667331
ETH,2019-02-23,157.0470866597,146.6464760033,158.7038543115,145.0117551703
ETH,2019-02-24,137.763890984,157.0405027344,164.810550368,133.5265434447
ETH,2019-02-25,138.0371413165,137.7391332464,140.5764644325,131.6922631295
ETH,2019-02-26,135.7434190968,138.036583388,138.3588512001,133.3974162438
ETH,2019-02-27,131.6677684794,135.7713840795,139.4785733566,126.043288588
ETH,2019-02-28,134.8225062414,131.6017073269,137.669033076,131.3947799127
ETH,2019-03-01,135.0662511356,134.8221983759,137.4061494107,134.2014573486
ETH,2019-03-02,131.3451771212,134.7353162452,135.5207970164,129.6586445321
ETH,2019-03-03,130.3974611771,132.1474850043,133.9691892797,130.0856239876
ETH,2019-03-04,124.7250939109,130.3973379701,130.5621234901,122.2481348449
ETH,2019-03-05,135.0005720069,125.1612073109,137.4146380411,124.6598913252
ETH,2019-03-06,137.0843769976,134.9907852234,139.5835224119,133.0811174623
ETH,2019-03-07,136.8074623786,137.0939126805,139.4915609802,134.6826753237
ETH,2019-03-08,132.3616609838,136.788275663,138.567590559,129.8461263274
ETH,2019-03-09,136.0269174012,132.7106300672,137.8407867183,132.2005986007
